Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
E2,C2,EU,34444.0,2017-06-01 00:00:00.000
E2,C2,EU,42056.0,2017-07-01 00:00:00.000
E2,C2,EU,45300.0,2017-08-01 00:00:00.000
E2,C2,EU,53248.0,2017-09-01 00:00:00.000
E2,C2,EU,42000.0,2017-10-01 00:00:00.000
E2,C2,EU,26000.0,2017-11-01 00:00:00.000
E2,C2,EU,46800.0,2017-12-01 00:00:00.000
E2,C2,EU,28416.0,2018-01-01 00:00:00.000
E2,C2,EU,44000.0,2018-02-01 00:00:00.000
E2,C2,EU,46114.0,2018-03-01 00:00:00.000
E2,C2,EU,50432.0,2018-04-01 00:00:00.000
E2,C2,EU,33150.0,2018-05-01 00:00:00.000
E2,C2,EU,25300.0,2018-06-01 00:00:00.000
E2,C2,EU,59200.0,2018-07-01 00:00:00.000
E2,C2,EU,42000.0,2018-08-01 00:00:00.000
E2,C2,EU,36500.0,2018-09-01 00:00:00.000
E2,C2,EU,44090.0,2018-10-01 00:00:00.000
E2,C2,EU,19000.0,2018-11-01 00:00:00.000
E2,C2,EU,44326.0,2018-12-01 00:00:00.000
E2,C2,EU,51700.0,2019-01-01 00:00:00.000
E2,C2,EU,47800.0,2019-02-01 00:00:00.000
E2,C2,EU,28980.0,2019-03-01 00:00:00.000
E2,C2,EU,37120.0,2019-04-01 00:00:00.000
E2,C2,EU,32800.0,2019-05-01 00:00:00.000
E2,C2,EU,35000.0,2019-06-01 00:00:00.000
E2,C2,EU,15500.0,2019-07-01 00:00:00.000
E2,C2,EU,57880.0,2019-08-01 00:00:00.000
E2,C2,EU,45700.0,2019-09-01 00:00:00.000
E2,C2,EU,33500.0,2019-10-01 00:00:00.000
E2,C2,EU,20000.0,2019-11-01 00:00:00.000
E2,C2,EU,19000.0,2019-12-01 00:00:00.000
E2,C2,EU,40604.0,2020-01-01 00:00:00.000
E2,C2,EU,34196.0,2020-02-01 00:00:00.000
E2,C2,EU,37500.009,2020-03-01 00:00:00.000
E2,C2,EU,20008.0,2020-04-01 00:00:00.000
E2,C2,EU,68592.0,2020-05-01 00:00:00.000
E2,C2,EU,32942.0,2020-06-01 00:00:00.000
E2,C2,EU,39758.0,2020-07-01 00:00:00.000
E2,C2,EU,29300.0,2020-08-01 00:00:00.000
E2,C2,EU,26000.0,2020-09-01 00:00:00.000
E2,C2,EU,8000.0,2020-10-01 00:00:00.000
E2,C2,EU,36812.0,2020-11-01 00:00:00.000
E2,C2,EU,35000.0,2020-12-01 00:00:00.000
E2,C2,EU,26500.0,2021-01-01 00:00:00.000
E2,C2,EU,33200.0,2021-02-01 00:00:00.000
E2,C2,EU,49800.0,2021-03-01 00:00:00.000
E2,C2,EU,50778.0,2021-04-01 00:00:00.000
E2,C2,EU,15210.0,2021-05-01 00:00:00.000
