Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
BR,EE,R3,32700.0,2015-04-01 00:00:00.000
BR,EE,R3,47100.0,2015-05-01 00:00:00.000
BR,EE,R3,28300.0,2015-06-01 00:00:00.000
BR,EE,R3,46200.0,2015-07-01 00:00:00.000
BR,EE,R3,29872.0,2015-08-01 00:00:00.000
BR,EE,R3,41500.0,2015-09-01 00:00:00.000
BR,EE,R3,34296.0,2015-10-01 00:00:00.000
BR,EE,R3,41362.0,2015-11-01 00:00:00.000
BR,EE,R3,50100.0,2015-12-01 00:00:00.000
BR,EE,R3,34796.0,2016-01-01 00:00:00.000
BR,EE,R3,32840.0,2016-02-01 00:00:00.000
BR,EE,R3,49040.0,2016-03-01 00:00:00.000
BR,EE,R3,56000.0,2016-04-01 00:00:00.000
BR,EE,R3,38000.0,2016-05-01 00:00:00.000
BR,EE,R3,25000.0,2016-06-01 00:00:00.000
BR,EE,R3,41000.0,2016-07-01 00:00:00.000
BR,EE,R3,26000.0,2016-08-01 00:00:00.000
BR,EE,R3,43000.0,2016-09-01 00:00:00.000
BR,EE,R3,35888.0,2016-10-01 00:00:00.000
BR,EE,R3,24304.0,2016-11-01 00:00:00.000
BR,EE,R3,26500.0,2016-12-01 00:00:00.000
BR,EE,R3,38000.0,2017-01-01 00:00:00.000
BR,EE,R3,37320.0,2017-02-01 00:00:00.000
BR,EE,R3,31000.0,2017-03-01 00:00:00.000
BR,EE,R3,53000.0,2017-04-01 00:00:00.000
BR,EE,R3,45300.0,2017-05-01 00:00:00.000
BR,EE,R3,34444.0,2017-06-01 00:00:00.000
BR,EE,R3,42056.0,2017-07-01 00:00:00.000
BR,EE,R3,45300.0,2017-08-01 00:00:00.000
BR,EE,R3,53248.0,2017-09-01 00:00:00.000
BR,EE,R3,42000.0,2017-10-01 00:00:00.000
BR,EE,R3,26000.0,2017-11-01 00:00:00.000
BR,EE,R3,46800.0,2017-12-01 00:00:00.000
BR,EE,R3,28416.0,2018-01-01 00:00:00.000
BR,EE,R3,44000.0,2018-02-01 00:00:00.000
BR,EE,R3,46114.0,2018-03-01 00:00:00.000
BR,EE,R3,50432.0,2018-04-01 00:00:00.000
